,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
2216,C2217,公司20,4040100,5.0,36.0,11.56105533,51.0,0.05253909,1.0,17.0,51.0,10.33693462,4.0,0.128608028,8.0,58.0,17.47225938,6.097887591,8.0,12.23028484,75.0,68.62511533,18.0,7.689840437,,54.0,39.0,2.548997158,0.0,88.0469256,7.245448492,0.784615198,4.0,1.0,86.0,18.81651242,1.0,7.0,6.0,7.0,73.0,82.0,80.18105574,  ,  ,  ,  
11428,C11429,公司20,4040100,9.0,999999999.0,30.45107454,161.0,0.56123871,1.0,12.0,105.0,11.32136139,39.0,0.213833588,8.0,3.0,19.86996637,32.60837888,5.0,0.318063854,72.0,27.87835113,4.0,14.47485891,,75.0,11.0,16.57545527,0.0,85.41066934,15.35484102,82.81091131,5.0,1.0,40.0,4.335932131,1.0,7.0,3.0,11.0,54.0,92.0,4.426539067,J0184,  ,  ,  
10847,C10848,公司1,10000,3.0,26.0,8.434222976,64.0,0.340236757,1.0,2.0,140.0,6.023647738,54.0,0.19934824,9.0,45.0,15.56151449,31.92264548,25.0,25.11524786,17.0,90.59947371,6.0,7.562660385,,23.0,7.0,0.947175813,0.0,51.72014807,15.11004164,60.55022927,5.0,1.0,19.0,7.227392092,1.0,3.0,6.0,12.0,71.0,30.0,56.92171417,  ,  ,  ,  
2127,C2128,公司7,494209,8.0,37.0,29.14473612,59.0,0.00592486,1.0,18.0,82.0,2.764133456,53.0,0.15656079,5.0,8.0,13.65304989,32.43344319,77.0,29.0473475,68.0,68.99828339,7.0,13.76750891,,74.0,10.0,16.73411742,0.0,76.30037015,17.95441247,48.33046341,4.0,1.0,68.0,12.23452163,1.0,4.0,5.0,5.0,92.0,37.0,74.93740039,J0193,  ,  ,  
6347,C6348,公司12,1454436,7.0,55.0,11.75730753,35.0,0.600488448,1.0,16.0,197.0,31.54171225,71.0,0.047368874,12.0,43.0,18.36464192,7.581360948,84.0,3.683554241,68.0,90.56170607,9.0,17.32557231,,13.0,41.0,0.718447399,0.0,5.990553122,8.306634806,48.542468,4.0,1.0,53.0,4.721877123,1.0,11.0,7.0,2.0,83.0,38.0,21.58912277,  ,  ,  ,  
4315,C4316,公司8,646416,8.0,40.0,10.61752938,156.0,0.224326618,1.0,11.0,112.0,6.48333228,17.0,0.908318913,2.0,47.0,7.888077771,29.74947305,60.0,28.40380798,51.0,69.77205609,17.0,12.93767954,,48.0,66.0,12.55042305,0.0,81.01640259,1.938726497,10.70352429,2.0,1.0,64.0,18.19367214,1.0,9.0,4.0,3.0,73.0,17.0,77.75397038,  ,  ,  ,  
11076,C11077,公司1,10000,10.0,37.0,1.048244856,132.0,0.610046351,1.0,11.0,78.0,0.86656037,3.0,0.086831167,2.0,20.0,11.47528389,23.07291232,28.0,32.90325718,22.0,47.3111976,13.0,12.66601888,,5.0,36.0,2.839354726,0.0,3.331619887,6.725009692,11.52551038,2.0,1.0,45.0,18.81287633,1.0,6.0,1.0,12.0,33.0,74.0,52.70451563,  ,  ,  ,  
7187,C7188,公司9,817216,4.0,40.0,10.33025958,76.0,0.4098717,1.0,17.0,164.0,2.427849037,16.0,0.901940248,3.0,13.0,13.30793833,6.272655234,18.0,7.831900855,12.0,84.99108617,9.0,11.14984995,,51.0,11.0,14.12440721,0.0,82.63800296,4.480054598,17.56253671,1.0,1.0,56.0,9.651750836,1.0,9.0,6.0,11.0,54.0,87.0,88.4058401,J0001,J0064,  ,  
710,C0711,公司7,494209,8.0,69.0,3.033129213,198.0,0.766556637,1.0,8.0,9.0,5.788276176,16.0,0.222927482,3.0,26.0,9.976712746,9.720488796,39.0,33.20227227,32.0,34.68197625,5.0,2.613104499,,92.0,51.0,3.630008965,0.0,25.2515662,2.609730214,51.73805813,5.0,1.0,3.0,7.371125446,1.0,1.0,4.0,10.0,80.0,80.0,87.21804991,J0200,  ,  ,  
7402,C7403,公司13,1705636,12.0,46.0,30.70186833,135.0,0.030644901,1.0,4.0,20.0,10.1248312,50.0,0.834903398,1.0,9.0,19.33612605,10.73801982,35.0,13.9545257,65.0,48.69940476,4.0,10.48091319,,68.0,52.0,1.229779363,0.0,33.50456039,2.870861825,62.55413817,1.0,1.0,58.0,7.943701069,1.0,2.0,5.0,1.0,12.0,51.0,2.978358723,J0061,  ,  ,  
3411,C3412,公司3,90601,4.0,35.0,10.76468875,161.0,0.40116995,1.0,14.0,113.0,20.77361525,50.0,0.747483398,11.0,32.0,19.35204433,30.54460555,89.0,12.74159409,23.0,48.29639295,7.0,7.451406587,,51.0,63.0,15.80162294,0.0,54.6556106,10.77273884,68.8061134,5.0,1.0,51.0,5.607898686,1.0,1.0,3.0,6.0,11.0,31.0,46.70054412,  ,  ,  ,  
5467,C5468,公司2,40401,3.0,25.0,0.023722271,170.0,0.531574761,1.0,15.0,3.0,4.009296048,12.0,0.197084046,7.0,52.0,17.03897336,21.98079898,12.0,24.58055144,74.0,90.40876123,13.0,11.78479351,,82.0,50.0,15.30111953,0.0,62.99159013,12.19052482,65.45704825,2.0,1.0,92.0,19.40098928,1.0,7.0,3.0,2.0,2.0,84.0,86.06386764,  ,  ,  ,  
407,C0408,公司2,40401,7.0,22.0,14.59136724,6.0,0.652892881,,10.0,96.0,0.316711383,13.0,0.894128178,5.0,1.0,11.03676687,9.310740708,80.0,18.59296244,86.0,64.14554408,18.0,6.686530328,,54.0,16.0,6.745294877,0.0,84.9662044,13.07793663,47.84951584,2.0,1.0,38.0,2.569108759,1.0,9.0,1.0,11.0,84.0,2.0,40.65097547,J0003,J0057,  ,  
3059,C3060,公司9,817216,,3.0,12.98554802,37.0,0.392402819,1.0,1.0,65.0,26.55194292,61.0,0.887065779,11.0,28.0,16.00233549,24.90917049,49.0,25.09870509,60.0,71.58559748,7.0,7.306805397,,74.0,42.0,2.592091953,0.0,85.94178015,1.449300663,88.34430662,3.0,1.0,75.0,13.89388751,1.0,4.0,3.0,10.0,69.0,5.0,9.698453642,J0162,  ,  ,  
9870,C9871,公司12,1454436,7.0,17.0,19.70935182,58.0,0.707284823,1.0,11.0,,29.96783646,6.0,0.325824668,12.0,46.0,11.07367981,20.45307858,40.0,-999999999.0,1.0,38.43462308,4.0,1.241283827,,52.0,4.0,19.74244709,0.0,9.889618796,11.12011236,12.03447138,4.0,1.0,92.0,12.14622004,1.0,10.0,6.0,7.0,30.0,9.0,91.62022998,J0109,  ,  ,  
8936,C8937,公司5,252004,5.0,9.0,4.135600174,173.0,0.607681366,1.0,18.0,27.0,10.39981807,18.0,0.52782264,1.0,22.0,16.09527222,23.49710783,93.0,0.844012957,78.0,42.60840711,6.0,7.257801323,,46.0,42.0,8.311224513,0.0,67.1263732,8.385823584,80.23611008,2.0,1.0,64.0,11.91968401,1.0,9.0,3.0,10.0,81.0,86.0,,  ,  ,  ,  
6760,C6761,公司10,1010025,11.0,7.0,30.99453679,188.0,0.673686807,1.0,5.0,72.0,31.63919197,30.0,0.094430089,6.0,26.0,4.879961623,4.987214773,7.0,4.752314888,77.0,17.38544591,17.0,19.89714296,,85.0,69.0,12.20360643,0.0,26.30846347,7.537928581,5.68134356,5.0,1.0,70.0,8.231784055,1.0,8.0,4.0,3.0,61.0,29.0,22.18378659,  ,  ,  ,  
4597,C4598,公司7,494209,1.0,49.0,28.06025228,62.0,0.978777602,1.0,14.0,,6.026545124,35.0,0.57657801,-999999999.0,46.0,3.726944433,25.23174291,60.0,21.57882646,47.0,38.05533837,17.0,8.845350445,,19.0,18.0,14.9953083,0.0,45.30557578,14.55464327,8.807500847,1.0,1.0,41.0,5.092268889,1.0,6.0,1.0,7.0,9.0,46.0,79.02111386,J0122,J0051,  ,  
4412,C4413,公司9,817216,3.0,50.0,14.78642427,191.0,0.027509608,1.0,2.0,30.0,18.83560953,57.0,0.421640261,,67.0,19.24686231,33.64754221,28.0,6.164197459,68.0,45.38988498,13.0,17.64317237,,71.0,51.0,2.509185742,0.0,1.331932815,3.268523466,52.42758733,5.0,1.0,89.0,7.118456998,1.0,10.0,6.0,3.0,24.0,82.0,48.12039239,  ,  ,  ,  
3852,C3853,公司2,40401,7.0,47.0,23.26690079,81.0,0.358670626,1.0,18.0,143.0,33.03548728,44.0,0.937066926,5.0,62.0,0.258521341,1.400103796,84.0,24.71948522,,13.99461552,15.0,0.665278851,,25.0,44.0,7.497436553,0.0,29.65289614,7.107742721,57.23364486,-999999999.0,1.0,56.0,9.155664499,1.0,9.0,4.0,10.0,16.0,15.0,60.8463049,J0108,  ,  ,  
8161,C8162,公司8,646416,7.0,22.0,11.14978817,104.0,0.797857319,1.0,4.0,60.0,13.11259677,41.0,0.915684635,3.0,50.0,4.319114353,23.37970419,5.0,14.48348294,66.0,63.29962956,17.0,3.024096198,,56.0,34.0,10.80365478,0.0,7.739780666,6.390183176,48.57637914,5.0,1.0,82.0,9.296380853,1.0,5.0,2.0,4.0,87.0,76.0,19.14581904,J0147,J0182,  ,  
11768,C11769,公司17,2917264,5.0,27.0,9.23037214,149.0,0.925922759,1.0,15.0,79.0,23.9723607,15.0,0.611372717,3.0,4.0,15.15130547,16.79413491,41.0,4.27241135,91.0,80.80212259,16.0,18.4739686,,19.0,43.0,1.410951007,0.0,49.92633709,5.487110825,-999999999.0,1.0,1.0,65.0,17.90477968,1.0,4.0,7.0,4.0,13.0,89.0,39.37685785,  ,  ,  ,  
5880,C5881,公司18,3272481,8.0,34.0,29.07087748,41.0,0.557442862,1.0,6.0,168.0,29.34984977,67.0,0.188716866,5.0,10.0,7.969555782,23.84105871,48.0,23.25269961,70.0,31.3220663,12.0,9.159680133,,90.0,22.0,2.762876509,0.0,39.96500992,2.579380215,53.66794544,4.0,1.0,77.0,7.251246357,1.0,3.0,1.0,11.0,40.0,84.0,,  ,  ,  ,  
3207,C3208,公司10,1010025,2.0,4.0,30.70659938,71.0,0.571792091,,10.0,164.0,19.3901974,12.0,0.006195739,9.0,41.0,5.322363303,2.91876449,82.0,7.448620254,69.0,71.95673529,16.0,6.417851051,,5.0,43.0,11.37549284,0.0,67.27241211,14.54205676,65.59166438,4.0,1.0,58.0,3.593320851,1.0,6.0,1.0,4.0,39.0,8.0,82.53427839,  ,  ,  ,  
2655,C2656,公司2,40401,11.0,31.0,21.03922693,82.0,0.070502972,1.0,15.0,54.0,6.709203576,29.0,0.451693922,4.0,4.0,5.206357986,22.17822134,80.0,28.74850967,9.0,2.007291237,14.0,4.769228501,,59.0,62.0,4.601486287,0.0,38.26876895,16.66013267,83.63964333,2.0,1.0,29.0,18.16951991,1.0,3.0,7.0,12.0,56.0,54.0,62.53101413,  ,  ,  ,  
5239,C5240,公司16,2585664,5.0,7.0,28.76091519,54.0,0.345482065,1.0,17.0,154.0,1.404928206,29.0,0.624699197,9.0,43.0,6.940729639,0.528940118,14.0,33.66765364,74.0,60.16556467,10.0,5.149566479,,63.0,3.0,6.356202523,0.0,11.04477274,6.261727482,73.91301699,1.0,1.0,26.0,18.32601298,1.0,8.0,5.0,6.0,22.0,69.0,29.87935155,  ,  ,  ,  
1983,C1984,公司14,1979649,4.0,62.0,14.22678678,187.0,0.981803548,1.0,10.0,198.0,29.85415507,32.0,0.1497243,3.0,12.0,14.05563422,25.90116346,31.0,10.32873938,66.0,43.92025419,9.0,14.03145886,,45.0,68.0,4.61615306,0.0,29.37825632,10.74179791,44.27453739,2.0,1.0,84.0,8.351473256,1.0,999999999.0,5.0,9.0,61.0,25.0,78.81946531,  ,  ,  ,  
7839,C7840,公司10,1010025,9.0,66.0,23.47485631,92.0,0.515499656,1.0,3.0,87.0,22.82848556,42.0,0.703657987,12.0,13.0,9.732197728,26.02639953,82.0,14.29337998,23.0,37.24810366,12.0,12.17681078,,9.0,38.0,7.420629597,0.0,70.03021637,,69.42968549,2.0,1.0,13.0,7.132103168,1.0,11.0,3.0,3.0,67.0,61.0,25.72191326,J0051,J0085,J0124,  
3870,C3871,公司19,3644281,1.0,30.0,19.57318059,152.0,0.507937707,1.0,3.0,181.0,23.66278614,20.0,0.6845033,12.0,45.0,16.81741239,7.569529298,84.0,18.9606729,39.0,61.20659881,9.0,1.957294412,,35.0,38.0,14.00494932,0.0,69.27174882,10.35122116,17.83789178,3.0,1.0,91.0,0.170042448,1.0,9.0,1.0,3.0,51.0,20.0,65.69527941,  ,  ,  ,  
8273,C8274,公司16,2585664,2.0,38.0,31.61837252,196.0,0.540634995,1.0,9.0,176.0,6.138997262,16.0,0.332565994,8.0,8.0,18.50892503,28.33809807,88.0,14.06436609,86.0,44.24423882,13.0,4.421214403,,41.0,43.0,13.44277546,0.0,26.47743774,12.43685259,20.60171931,4.0,1.0,5.0,5.860003324,1.0,11.0,3.0,2.0,38.0,83.0,76.47373985,  ,  ,  ,  
7401,C7402,公司20,4040100,1.0,61.0,29.80792089,185.0,0.992883367,1.0,12.0,101.0,20.7653528,63.0,0.413901289,6.0,21.0,8.081136515,7.584308391,39.0,23.1788483,29.0,3.500397913,3.0,9.491821802,,73.0,51.0,0.268677621,0.0,78.41498697,9.147845858,35.8486919,4.0,1.0,94.0,16.83790565,1.0,2.0,4.0,12.0,69.0,69.0,8.706764216,J0039,J0017,J0128,J0071
1523,C1524,公司12,1454436,9.0,57.0,25.30974855,76.0,0.253154547,1.0,6.0,139.0,9.99663022,33.0,0.957316805,8.0,48.0,14.07319345,7.524637086,35.0,18.02952086,51.0,51.47055562,9.0,14.66366721,,88.0,13.0,4.087861011,0.0,27.75776139,15.83477397,33.85908745,1.0,1.0,13.0,3.579147866,1.0,4.0,5.0,2.0,29.0,24.0,24.78689376,  ,  ,  ,  
11554,C11555,公司19,3644281,2.0,50.0,23.27027979,66.0,0.391930628,1.0,8.0,42.0,4.591791905,12.0,0.834246839,12.0,47.0,15.61874605,7.227528376,15.0,18.92011336,83.0,80.52808492,11.0,19.58177604,,19.0,27.0,5.678673657,0.0,16.69610193,13.15693932,30.75857765,5.0,1.0,50.0,17.9931752,1.0,2.0,3.0,8.0,89.0,45.0,8.034532704,J0097,  ,  ,  
9080,C9081,公司6,363609,6.0,37.0,31.82936456,99.0,0.158886138,1.0,11.0,78.0,30.10755621,43.0,0.662801765,10.0,65.0,8.420215594,30.36326302,5.0,19.39453668,38.0,53.80022212,7.0,16.56162546,,88.0,27.0,18.32609418,0.0,71.51945827,5.932375555,46.95186898,4.0,1.0,28.0,2.661031815,1.0,10.0,6.0,2.0,,93.0,79.54933471,  ,  ,  ,  
5676,C5677,公司7,494209,7.0,59.0,30.50674083,28.0,0.777408283,1.0,1.0,50.0,10.38551751,70.0,0.479757691,7.0,54.0,18.59257389,27.55390196,44.0,9.293245914,1.0,34.56015711,12.0,5.171950915,,66.0,31.0,16.07689988,0.0,32.0173125,13.75537276,65.07394491,5.0,1.0,48.0,0.190586397,1.0,6.0,2.0,4.0,33.0,87.0,23.46523543,J0080,  ,  ,  
1110,C1111,公司8,646416,1.0,64.0,0.667383182,105.0,0.82487946,1.0,18.0,51.0,0.496640269,14.0,0.139086088,10.0,47.0,12.97642579,0.354785551,78.0,30.60370535,4.0,40.25924101,3.0,15.89087493,,34.0,62.0,16.81849572,0.0,47.73008498,5.389915963,56.97540389,4.0,1.0,36.0,1.426033123,1.0,9.0,2.0,11.0,68.0,45.0,63.77634729,J0036,J0054,  ,  
10070,C10071,公司5,252004,1.0,23.0,33.50550812,188.0,0.3119962,1.0,3.0,26.0,2.835511787,48.0,0.118174623,11.0,64.0,18.91876697,2.270855996,48.0,33.41998054,16.0,63.35801016,5.0,13.38789279,,11.0,14.0,13.0609387,0.0,65.40385703,15.39645162,88.03742306,1.0,1.0,47.0,10.5678213,1.0,7.0,1.0,11.0,23.0,83.0,19.06044807,  ,  ,  ,  
1406,C1407,公司17,2917264,4.0,54.0,7.08849281,25.0,0.875254271,1.0,13.0,107.0,7.314236048,29.0,0.458552087,4.0,53.0,0.08773881,2.746569959,83.0,9.006099263,63.0,42.02873933,3.0,1.242227951,,35.0,34.0,6.431892872,0.0,37.28826988,14.34302218,23.27166167,2.0,1.0,81.0,1.760167327,1.0,5.0,7.0,9.0,62.0,3.0,32.29581457,  ,  ,  ,  
8235,C8236,公司11,1221025,7.0,17.0,12.61108593,86.0,0.28185802,1.0,12.0,163.0,5.022061708,5.0,0.62357259,4.0,10.0,9.145112033,30.04798852,67.0,18.70221958,47.0,16.2733852,6.0,15.25864839,,33.0,11.0,17.98604075,0.0,75.19707828,11.88371499,999999999.0,4.0,1.0,75.0,12.63748669,1.0,10.0,7.0,9.0,8.0,77.0,10.12520267,  ,  ,  ,  
3038,C3039,公司3,90601,5.0,49.0,25.23190678,14.0,0.903681915,1.0,13.0,28.0,29.02306754,12.0,0.841893604,3.0,10.0,1.172448253,15.78976304,69.0,1.040175571,88.0,18.83519241,11.0,8.751445582,,68.0,3.0,14.80489254,0.0,41.04333899,5.861494201,11.17306799,1.0,1.0,88.0,8.789791726,,10.0,7.0,5.0,33.0,12.0,60.96858436,J0118,  ,  ,  
9407,C9408,公司19,3644281,4.0,52.0,7.636434182,54.0,0.083057555,1.0,9.0,183.0,32.48172725,47.0,0.292161322,7.0,27.0,18.95686265,26.83057812,3.0,3.810835112,-999999999.0,,6.0,19.21248037,,94.0,30.0,13.61350356,0.0,6.7184631,5.625069388,77.71692795,2.0,1.0,95.0,15.86004957,1.0,8.0,4.0,12.0,85.0,93.0,16.11981437,  ,  ,  ,  
11888,C11889,公司13,1705636,1.0,17.0,28.1460265,180.0,0.058559825,1.0,17.0,143.0,10.43214842,32.0,0.767083375,4.0,11.0,4.141970617,18.801785,38.0,27.07449165,38.0,12.64380492,15.0,12.59039991,,36.0,15.0,0.67619758,0.0,5.447205275,19.34810376,12.62206243,3.0,1.0,84.0,1.183210566,1.0,7.0,3.0,10.0,71.0,77.0,82.80199553,  ,  ,  ,  
3912,C3913,公司19,3644281,3.0,29.0,30.28250331,64.0,0.051402202,1.0,6.0,59.0,28.0667124,36.0,0.857246533,10.0,28.0,5.654956494,26.80469443,49.0,23.79183082,53.0,4.835680924,14.0,17.19911431,,67.0,57.0,9.769687549,0.0,8.299478663,2.140999087,55.24148864,2.0,1.0,66.0,6.620449281,1.0,8.0,2.0,9.0,82.0,72.0,36.84854032,J0004,J0186,J0068,J0198
8268,C8269,公司11,1221025,9.0,63.0,20.93707674,119.0,0.536748302,1.0,3.0,36.0,27.01938121,22.0,0.509732649,10.0,51.0,19.52072365,15.7101288,16.0,,33.0,43.74919388,2.0,18.03140882,,90.0,53.0,0.99589161,0.0,6.89273804,0.084149538,43.95988959,1.0,1.0,49.0,8.536668248,1.0,11.0,2.0,12.0,14.0,5.0,25.38729461,  ,  ,  ,  
4560,C4561,公司14,1979649,8.0,42.0,10.00364957,52.0,0.825049149,1.0,15.0,143.0,13.1684745,71.0,0.306829816,1.0,37.0,1.268376072,22.0772872,16.0,31.04528232,46.0,77.40716128,18.0,9.432918566,,78.0,59.0,12.22001604,0.0,14.08439951,0.110979854,36.85068327,3.0,1.0,4.0,11.15747667,1.0,5.0,4.0,6.0,61.0,33.0,66.77374952,  ,  ,  ,  
6086,C6087,公司14,1979649,6.0,66.0,32.13943778,68.0,0.414892275,1.0,2.0,51.0,26.5028132,3.0,,11.0,14.0,16.53821828,13.20745373,58.0,4.527750513,54.0,11.22929779,6.0,9.603949616,,37.0,32.0,7.666849177,0.0,17.89729196,1.306985008,79.64763271,3.0,1.0,63.0,14.47287051,1.0,10.0,4.0,11.0,43.0,96.0,82.21406794,J0017,  ,  ,  
10653,C10654,公司7,494209,9.0,58.0,23.77022648,132.0,0.655350866,1.0,14.0,199.0,28.51568745,28.0,0.642259839,3.0,58.0,11.80375767,32.16614707,37.0,11.365881,8.0,82.82047174,8.0,15.4172154,,61.0,13.0,14.31175634,0.0,1.483336699,3.020469559,48.49118256,2.0,1.0,18.0,7.719390505,1.0,12.0,4.0,3.0,41.0,6.0,91.6573619,J0145,  ,  ,  
10838,C10839,公司18,3272481,7.0,37.0,15.50555276,136.0,0.552538057,1.0,3.0,82.0,2.885544833,59.0,0.503561118,6.0,5.0,8.169772989,27.74930113,82.0,23.69112402,8.0,19.00904277,16.0,11.54721659,,90.0,26.0,13.34382574,0.0,53.93382037,19.10810357,67.03581169,2.0,1.0,57.0,9.273585679,1.0,4.0,1.0,4.0,34.0,56.0,53.92155189,  ,  ,  ,  
11579,C11580,公司1,10000,1.0,67.0,0.148768812,118.0,0.330841359,1.0,2.0,11.0,5.688197794,65.0,0.189328021,8.0,21.0,9.129639923,6.417487217,54.0,11.61824903,61.0,41.93022388,8.0,4.812958967,,31.0,28.0,6.748043559,0.0,31.07094057,11.42780005,38.1418683,3.0,1.0,19.0,7.242812805,1.0,12.0,2.0,12.0,59.0,2.0,88.71090941,  ,  ,  ,  
11049,C11050,公司18,3272481,8.0,48.0,31.35109454,74.0,0.464264278,1.0,16.0,21.0,30.50964325,61.0,0.500396835,8.0,49.0,6.845530253,18.02086184,12.0,22.87690205,21.0,81.28628802,7.0,12.44351904,,67.0,24.0,9.015418106,0.0,47.9927493,2.094209458,47.68677412,3.0,1.0,12.0,16.52368448,1.0,1.0,5.0,3.0,87.0,39.0,12.07780131,J0033,J0127,J0169,  
4898,C4899,公司19,3644281,2.0,2.0,31.61592493,23.0,0.340319384,1.0,11.0,203.0,23.4228408,27.0,0.833842433,3.0,64.0,16.66626409,3.304702099,61.0,9.199346873,49.0,13.72456841,4.0,3.616772823,,65.0,18.0,4.244570042,0.0,32.21466466,14.77163202,46.01462944,3.0,1.0,72.0,6.839937919,,7.0,5.0,6.0,85.0,81.0,36.98773351,J0109,J0131,J0074,  
11744,C11745,公司2,40401,10.0,45.0,26.5990119,20.0,0.236739777,1.0,8.0,85.0,6.003471586,20.0,0.968600891,-999999999.0,59.0,4.711350625,23.43292794,29.0,19.22127659,22.0,18.0921442,6.0,12.09713776,,48.0,31.0,19.82991427,0.0,42.67062978,19.46990365,81.97451517,,1.0,7.0,10.20996374,1.0,9.0,3.0,9.0,81.0,83.0,28.54954085,J0098,  ,  ,  
633,C0634,公司11,1221025,12.0,6.0,16.58434813,116.0,0.711004227,1.0,2.0,65.0,16.79351484,59.0,0.82300678,4.0,48.0,4.227611493,7.979238016,72.0,7.938556003,42.0,66.01747872,15.0,19.3840962,,20.0,9.0,1.918879351,0.0,81.07452302,15.81682542,80.107457,4.0,1.0,85.0,12.93598785,1.0,6.0,4.0,6.0,32.0,59.0,37.52101392,  ,  ,  ,  
11135,C11136,公司13,1705636,5.0,6.0,11.07083519,24.0,0.077632005,1.0,15.0,37.0,8.078771979,31.0,0.016458818,4.0,50.0,2.875462113,16.81617515,23.0,23.90178679,38.0,11.5216379,2.0,7.128817069,,75.0,17.0,18.7445433,0.0,22.67689067,0.081132263,77.59358396,4.0,1.0,10.0,17.65527931,1.0,9.0,4.0,3.0,20.0,66.0,21.88331351,  ,  ,  ,  
8933,C8934,公司10,1010025,11.0,45.0,6.218869172,172.0,0.837024697,1.0,9.0,,16.67612629,68.0,0.06092652,9.0,71.0,0.790271208,17.55773254,17.0,27.31346446,89.0,15.66325551,13.0,9.144743423,,75.0,63.0,7.553699992,0.0,24.48370694,18.23801077,45.87785909,2.0,1.0,32.0,14.28880789,1.0,2.0,2.0,1.0,38.0,57.0,91.07080655,J0008,  ,  ,  
4122,C4123,公司16,2585664,12.0,55.0,20.90931756,78.0,0.412560682,1.0,18.0,196.0,19.40871163,2.0,0.102312055,7.0,39.0,0.647927391,8.351621073,67.0,32.96559279,76.0,43.91808452,10.0,17.67151851,16.36362228,94.0,44.0,14.03564004,0.0,51.59384871,1.760930844,6.101103462,2.0,1.0,53.0,14.52219957,1.0,10.0,7.0,11.0,94.0,56.0,40.04890013,  ,  ,  ,  
4807,C4808,公司10,1010025,8.0,49.0,1.732513652,200.0,0.855993447,1.0,17.0,150.0,11.17709173,,0.176167766,2.0,40.0,18.65252572,6.601644691,6.0,23.99866192,74.0,60.33558165,15.0,8.065386813,,39.0,12.0,12.14852467,0.0,89.11253511,6.601353773,8.476930535,,1.0,23.0,18.0711704,1.0,7.0,3.0,6.0,58.0,38.0,61.53793809,  ,  ,  ,  
6211,C6212,公司7,494209,11.0,67.0,14.686945,203.0,0.131330173,1.0,16.0,40.0,26.6629145,16.0,0.953830044,9.0,50.0,9.025897323,12.81137507,89.0,28.55760516,31.0,28.36588272,9.0,13.79627197,,90.0,8.0,19.98254601,0.0,75.11840104,2.649355294,11.73847621,4.0,1.0,59.0,17.76993898,1.0,7.0,5.0,9.0,22.0,27.0,13.63214791,  ,  ,  ,  
7928,C7929,公司11,1221025,2.0,25.0,32.13964349,11.0,0.035974702,1.0,4.0,22.0,0.433544911,13.0,0.878988612,4.0,68.0,19.11922375,3.381094397,62.0,15.30212288,60.0,30.10324769,4.0,0.19633553,,43.0,45.0,16.00771157,0.0,63.84028064,18.41101522,82.39732567,2.0,1.0,44.0,9.043213642,1.0,1.0,6.0,3.0,39.0,75.0,61.19926189,J0096,J0004,J0012,  
131,C0132,公司3,90601,7.0,,13.78456189,202.0,0.180853808,1.0,12.0,185.0,3.276325809,10.0,0.966928921,7.0,20.0,9.626205628,17.20998611,19.0,18.0283609,56.0,37.90712036,15.0,2.400770138,,6.0,35.0,5.305167113,0.0,33.87071832,3.706790352,52.35736763,5.0,1.0,57.0,10.30849069,1.0,8.0,1.0,3.0,60.0,69.0,90.99053282,J0006,J0111,  ,  
10695,C10696,公司2,40401,11.0,66.0,29.13799309,150.0,0.346906271,1.0,18.0,93.0,18.02082624,52.0,0.008909394,5.0,999999999.0,8.644124603,20.81680806,4.0,27.06527032,65.0,14.8070501,,17.09517128,,6.0,70.0,1.037227019,0.0,5.007870228,3.644491629,78.01094583,2.0,1.0,62.0,5.366877284,1.0,7.0,6.0,3.0,55.0,3.0,26.88997714,  ,  ,  ,  
455,C0456,公司5,252004,11.0,27.0,21.47350998,63.0,0.851186524,1.0,5.0,59.0,20.92175385,32.0,0.587239054,5.0,28.0,19.48138906,26.91099455,8.0,8.558596869,70.0,64.0689388,11.0,0.423129017,,19.0,53.0,17.71951122,0.0,80.77498705,5.064451285,80.74411873,5.0,1.0,64.0,18.22567414,1.0,10.0,4.0,2.0,17.0,75.0,72.87203258,J0042,J0064,  ,  
7525,C7526,公司2,40401,10.0,28.0,18.00638654,98.0,0.191529038,1.0,18.0,147.0,23.92491068,44.0,0.6216092,9.0,17.0,11.23582034,24.81799739,40.0,5.888193257,78.0,79.5940816,4.0,0.391000171,,46.0,7.0,6.11283733,0.0,24.9011974,6.188086227,78.69593387,3.0,1.0,32.0,16.25869399,1.0,4.0,2.0,10.0,2.0,8.0,37.08638638,  ,  ,  ,  
9441,C9442,公司14,1979649,10.0,2.0,22.44022803,23.0,0.88398837,1.0,15.0,24.0,2.060312183,37.0,0.562053935,10.0,19.0,15.32002935,18.90749699,82.0,32.59430595,53.0,84.86454139,4.0,9.258107312,,3.0,68.0,19.90476063,0.0,56.93447019,15.7755455,0.483351499,2.0,1.0,30.0,8.071562551,1.0,9.0,4.0,10.0,1.0,40.0,91.50482632,  ,  ,  ,  
